,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day
1131,2017,4,8/25/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,25
1132,2017,8,9/19/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,9,19
1133,2017,12,10/26/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,26
1134,2017,1,8/3/2017,2,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,8,3
1135,2017,11,10/17/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,10,17
1136,2017,11,10/16/2017,1,2,7,2,6,12,0,4,2,19,1,14,1,1,2017,10,16
1137,2017,6,9/6/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,6
1138,2017,10,10/10/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,10
1139,2017,3,8/16/2017,4,2,7,0,2,16,0,4,2,12,2,11,1,1,2017,8,16
1140,2017,6,9/5/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,9,5
1141,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,24,1,17,1,1,2017,8,31
1142,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,22,1,21,1,1,2017,8,31
1143,2017,9,10/3/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,3
1144,2017,10,10/13/2017,0,0,7,2,5,8,0,4,2,31,1,15,1,1,2017,10,13
1145,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,19
1146,2017,4,8/24/2017,2,2,7,2,6,12,0,0,2,25,1,23,1,1,2017,8,24
1147,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,24
1148,2017,8,9/20/2017,4,2,7,2,6,23,0,4,2,23,1,22,1,1,2017,9,20
1149,2017,11,10/17/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,17
1150,2017,12,10/27/2017,0,2,7,0,5,15,0,4,2,14,1,9,1,1,2017,10,27
1151,2017,12,10/24/2017,3,2,7,0,5,15,0,4,2,14,1,7,1,1,2017,10,24
1152,2017,11,10/20/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,20
1153,2017,12,10/26/2017,2,2,7,2,6,12,0,4,2,24,1,15,1,1,2017,10,26
1154,2017,11,10/19/2017,2,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,10,19
1155,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,10,19
1156,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,19
1157,2017,12,10/26/2017,2,2,7,2,6,12,0,0,2,25,1,15,1,1,2017,10,26
1158,2017,12,10/23/2017,1,2,7,0,2,13,0,0,0,41,2,31,1,1,2017,10,23
1159,2017,3,8/18/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,8,18
1160,2017,5,9/1/2017,0,2,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,1
1161,2017,9,10/6/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,6
1162,2017,10,10/13/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13
1163,2017,6,9/6/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,9,6
1164,2017,6,9/8/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,9,8
1165,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,17
1166,2017,8,9/19/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,9,19
1167,2017,8,9/19/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,9,19
1168,2017,4,8/25/2017,0,0,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,25
1169,2017,8,9/19/2017,3,1,7,2,6,12,0,0,2,25,1,21,1,1,2017,9,19
1170,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,22,1,19,1,1,2017,9,7
1171,2017,5,9/1/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,9,1
1172,2017,3,8/18/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,18
1173,2017,8,9/20/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,9,20
1174,2017,12,10/24/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,10,24
1175,2017,8,9/20/2017,4,0,7,0,6,7,0,2,0,35,3,29,1,1,2017,9,20
1176,2017,10,10/10/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,10
1177,2017,4,8/25/2017,0,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,25
1178,2017,11,10/20/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,20
1179,2017,6,9/7/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,9,7
1180,2017,8,9/19/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,9,19
1181,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,24,1,20,1,1,2017,9,7
1182,2017,11,10/18/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,10,18
1183,2017,11,10/18/2017,4,2,7,2,6,23,0,4,2,23,1,21,1,1,2017,10,18
1184,2017,3,8/18/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,8,18
1185,2017,11,10/17/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,17
1186,2017,9,10/3/2017,3,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,10,3
1187,2017,11,10/17/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,17
1188,2017,10,10/13/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13
1189,2017,12,10/27/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,27
1190,2017,6,9/8/2017,0,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,9,8
1191,2017,6,9/7/2017,2,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,7
1192,2017,11,10/20/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,20
1193,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,7
1194,2017,11,10/18/2017,4,2,7,0,2,16,0,4,2,12,2,11,1,1,2017,10,18
1195,2017,12,10/24/2017,3,1,7,2,6,12,0,0,2,25,1,4,1,1,2017,10,24
1196,2017,12,10/24/2017,3,0,7,2,6,23,0,4,2,21,1,20,1,1,2017,10,24
1197,2017,3,8/17/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,17
1198,2017,9,10/3/2017,3,2,7,2,6,12,0,4,2,24,1,18,1,1,2017,10,3
1199,2017,9,10/4/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,10,4
1200,2017,10,10/13/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,13
1201,2017,6,9/8/2017,0,0,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,8
1202,2017,11,10/16/2017,1,2,7,2,6,12,0,4,2,19,1,15,1,1,2017,10,16
1203,2017,6,9/8/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,9,8
1204,2017,10,10/10/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,10,10
1205,2017,7,9/15/2017,0,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,9,15
1206,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,31
1207,2017,11,10/17/2017,3,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,10,17
1208,2017,4,8/21/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,21
1209,2017,8,9/18/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,9,18
1210,2017,11,10/17/2017,3,2,7,2,6,12,0,0,2,25,1,20,1,1,2017,10,17
1211,2017,11,10/17/2017,3,1,7,2,6,12,0,0,2,25,1,19,1,1,2017,10,17
1212,2017,8,9/18/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,18
1213,2017,8,9/18/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,18
1214,2017,11,10/20/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,10,20
1215,2017,10,10/13/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13
1216,2017,6,9/5/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,9,5
1217,2017,5,8/31/2017,2,2,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,31
1218,2017,8,9/18/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,9,18
1219,2017,5,8/31/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,31
1220,2017,6,9/6/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,9,6
1221,2017,1,8/3/2017,2,0,8,0,6,12,0,4,0,49,3,49,2,1,2017,8,3
1222,2017,8,9/19/2017,3,2,8,0,6,11,0,4,0,40,3,32,2,1,2017,9,19
1223,2017,0,7/26/2017,4,0,8,0,6,12,0,0,0,50,3,46,2,1,2017,7,26
1224,2017,7,9/12/2017,3,2,8,0,6,11,0,4,0,40,3,38,2,1,2017,9,12
1225,2017,4,8/22/2017,3,2,8,0,6,11,0,4,0,40,3,35,2,1,2017,8,22
1226,2017,4,8/22/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,22
1227,2017,4,8/23/2017,4,0,8,0,6,12,0,0,0,50,3,37,2,1,2017,8,23
1228,2017,2,8/8/2017,3,2,8,0,6,11,0,4,0,40,3,33,2,1,2017,8,8
1229,2017,5,9/1/2017,0,0,8,0,6,11,0,4,0,44,3,28,1,1,2017,9,1
1230,2017,12,10/25/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,10,25
1231,2017,1,8/3/2017,2,3,8,0,6,7,0,2,0,40,2,40,2,1,2017,8,3
1232,2017,5,8/29/2017,3,2,8,0,6,11,0,4,0,40,3,36,2,1,2017,8,29
1233,2017,5,8/29/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,29
1234,2017,4,8/22/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,8,22
1235,2017,4,8/24/2017,2,0,8,0,6,12,0,4,0,49,3,49,2,1,2017,8,24
1236,2017,2,8/8/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,8
1237,2017,1,8/3/2017,2,2,8,0,6,11,0,0,0,45,3,44,2,1,2017,8,3
1238,2017,2,8/11/2017,0,0,8,0,6,11,0,4,0,44,3,28,1,1,2017,8,11
1239,2017,11,10/20/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,10,20
1240,2017,3,8/16/2017,4,0,8,0,6,12,0,0,0,50,3,44,2,1,2017,8,16
1241,2017,5,8/29/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,29
1242,2017,1,7/31/2017,1,1,8,0,5,24,0,4,2,22,2,21,1,1,2017,7,31
1243,2017,7,9/12/2017,3,3,8,0,6,11,0,4,0,41,3,40,2,1,2017,9,12
1244,2017,4,8/22/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,22
1245,2017,2,8/10/2017,2,0,8,0,6,12,0,4,0,49,3,36,2,1,2017,8,10
1246,2017,5,9/1/2017,0,2,8,0,6,11,0,4,0,42,3,39,2,1,2017,9,1
1247,2017,2,8/8/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,8
1248,2017,2,8/8/2017,3,0,8,0,6,11,0,0,0,46,3,44,2,1,2017,8,8
1249,2017,1,8/3/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,3
1250,2017,7,9/13/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,9,13
1251,2017,5,8/29/2017,3,0,8,0,6,11,0,0,0,46,3,29,1,1,2017,8,29
1252,2017,8,9/22/2017,0,2,8,0,6,11,0,4,0,42,3,33,2,1,2017,9,22
1253,2017,11,10/19/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,10,19
1254,2017,2,8/7/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,8,7
1255,2017,2,8/10/2017,2,2,8,0,6,11,0,0,0,45,3,42,2,1,2017,8,10
1256,2017,8,9/19/2017,3,0,8,0,6,11,0,0,0,46,3,42,2,1,2017,9,19
1257,2017,10,10/11/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,10,11
1258,2017,10,10/11/2017,4,0,8,0,6,12,0,0,0,50,3,43,2,1,2017,10,11
1259,2017,4,8/24/2017,2,3,8,0,6,7,0,2,0,40,2,21,1,1,2017,8,24
1260,2017,8,9/19/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,19
1261,2017,3,8/16/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,16
1262,2017,3,8/18/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,18
1263,2017,7,9/13/2017,4,1,8,0,6,11,0,0,0,50,3,39,2,1,2017,9,13
1264,2017,10,10/9/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,10,9
1265,2017,3,8/15/2017,3,0,8,0,6,11,0,0,0,46,3,44,2,1,2017,8,15
1266,2017,1,7/31/2017,1,0,8,0,5,15,0,4,2,26,1,21,1,1,2017,7,31
1267,2017,7,9/11/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,11
1268,2017,7,9/12/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,9,12
1269,2017,10,10/11/2017,4,2,8,0,6,11,0,4,2,35,3,30,1,1,2017,10,11
1270,2017,7,9/12/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,12
1271,2017,4,8/23/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,23
1272,2017,11,10/17/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,10,17
1273,2017,11,10/17/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,10,17
1274,2017,3,8/18/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,8,18
1275,2017,2,8/11/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,11
1276,2017,7,9/11/2017,1,1,8,0,5,24,0,4,2,22,2,19,1,1,2017,9,11
1277,2017,11,10/20/2017,0,0,8,0,6,11,0,4,0,44,3,37,2,1,2017,10,20
1278,2017,9,10/5/2017,2,0,8,0,6,12,0,4,0,49,3,41,2,1,2017,10,5
1279,2017,8,9/21/2017,2,0,8,0,6,12,0,4,0,49,3,41,2,1,2017,9,21
1280,2017,3,8/15/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,15
1281,2017,0,7/26/2017,4,2,8,0,6,11,0,4,2,35,3,31,1,1,2017,7,26
1282,2017,5,8/31/2017,2,0,8,0,6,12,0,4,0,49,3,33,2,1,2017,8,31
1283,2017,3,8/14/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,14
1284,2017,11,10/19/2017,2,3,8,0,6,7,0,2,0,40,2,28,1,1,2017,10,19
1285,2017,7,9/11/2017,1,0,8,0,0,10,0,4,2,33,2,24,1,1,2017,9,11
1286,2017,6,9/7/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,9,7
1287,2017,6,9/6/2017,4,0,8,0,6,12,0,0,0,50,3,9,1,1,2017,9,6
1288,2017,3,8/16/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,16
1289,2017,1,7/31/2017,1,0,8,0,0,10,0,4,2,33,2,33,2,1,2017,7,31
1290,2017,1,7/31/2017,1,2,8,0,6,11,0,4,0,17,3,16,1,1,2017,7,31
1291,2017,8,9/22/2017,0,0,8,0,6,11,0,4,0,44,3,39,2,1,2017,9,22
1292,2017,11,10/19/2017,2,0,8,0,6,12,0,4,0,49,3,33,2,1,2017,10,19
1293,2017,2,8/7/2017,1,0,8,0,5,15,0,4,2,26,1,17,1,1,2017,8,7
1294,2017,12,10/23/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,10,23
1295,2017,5,8/30/2017,4,0,8,0,6,12,0,0,0,50,3,35,2,1,2017,8,30
1296,2017,1,8/2/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,2
1297,2017,6,9/7/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,9,7
1298,2017,10,10/12/2017,2,2,8,0,6,11,0,0,0,45,3,40,2,1,2017,10,12
1299,2017,4,8/24/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,24
1300,2017,6,9/7/2017,2,3,8,0,6,7,0,2,0,40,2,34,2,1,2017,9,7
1301,2017,7,9/13/2017,4,2,8,0,6,11,0,4,2,35,3,29,1,1,2017,9,13
1302,2017,5,8/28/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,8,28
1303,2017,10,10/9/2017,1,0,8,0,0,10,0,4,2,33,2,30,1,1,2017,10,9
1304,2017,4,8/25/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,25
1305,2017,3,8/15/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,8,15
1306,2017,9,10/5/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,10,5
1307,2017,0,7/26/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,7,26
1308,2017,8,9/19/2017,3,3,8,0,6,11,0,4,0,41,3,31,1,1,2017,9,19
1309,2017,11,10/17/2017,3,0,8,0,6,11,0,0,0,46,3,42,2,1,2017,10,17
1310,2017,3,8/14/2017,1,0,8,0,0,10,0,4,2,33,2,33,2,1,2017,8,14
1311,2017,6,9/7/2017,2,0,8,0,6,12,0,4,0,49,3,46,2,1,2017,9,7
1312,2017,1,8/2/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,8,2
1313,2017,7,9/11/2017,1,0,8,0,5,15,0,4,2,26,1,16,1,1,2017,9,11
1314,2017,5,8/28/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,28
1315,2017,10,10/10/2017,3,1,8,2,6,12,0,4,2,24,1,23,1,1,2017,10,10
1316,2017,10,10/9/2017,1,0,8,0,5,15,0,4,2,26,1,8,1,1,2017,10,9
1317,2017,10,10/9/2017,1,0,8,0,5,15,0,4,2,26,1,8,1,1,2017,10,9
1318,2017,5,8/30/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,8,30
1319,2017,5,8/31/2017,2,3,8,0,6,7,0,2,0,40,2,34,2,1,2017,8,31
1320,2017,4,8/25/2017,0,0,8,0,6,11,0,4,0,44,3,40,2,1,2017,8,25
1321,2017,1,8/4/2017,0,0,8,0,6,11,0,4,0,44,3,30,1,1,2017,8,4
1322,2017,10,10/13/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,10,13
1323,2017,3,8/14/2017,1,0,8,0,5,15,0,4,2,26,1,15,1,1,2017,8,14
1324,2017,11,10/17/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,10,17
1325,2017,1,8/2/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,2
1326,2017,11,10/16/2017,1,0,8,0,0,10,0,4,2,33,2,23,1,1,2017,10,16
1327,2017,8,9/20/2017,4,1,8,0,6,11,0,0,0,50,3,45,2,1,2017,9,20
1328,2017,5,8/28/2017,1,0,8,0,0,10,0,4,2,33,2,19,1,1,2017,8,28
1329,2017,10,10/10/2017,3,2,8,0,6,11,0,4,0,40,3,37,2,1,2017,10,10
1330,2017,3,8/15/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,15
1331,2017,8,9/21/2017,2,2,8,0,6,11,0,0,0,45,3,43,2,1,2017,9,21
1332,2017,10,10/9/2017,1,1,8,0,5,24,0,4,2,22,2,16,1,1,2017,10,9
1333,2017,2,8/7/2017,1,0,8,0,0,10,0,4,2,33,2,31,1,1,2017,8,7
1334,2017,5,8/30/2017,4,1,8,0,6,11,0,0,0,50,3,41,2,1,2017,8,30
1335,2017,5,8/31/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,8,31
1336,2017,9,10/4/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,10,4
1337,2017,12,10/23/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,10,23
1338,2017,8,9/20/2017,4,0,8,0,6,12,0,0,0,50,3,43,2,1,2017,9,20
1339,2017,2,8/10/2017,2,3,8,0,6,7,0,2,0,40,2,39,2,1,2017,8,10
1340,2017,10,10/10/2017,3,0,8,0,6,11,0,0,0,46,3,43,2,1,2017,10,10
1341,2017,1,8/4/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,4
1342,2017,2,8/9/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,8,9
1343,2017,6,9/5/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,5
1344,2017,5,8/31/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,8,31
1345,2017,4,8/23/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,8,23
1346,2017,2,8/7/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,7
1347,2017,12,10/23/2017,1,0,8,0,5,15,0,4,2,26,1,13,1,1,2017,10,23
1348,2017,11,10/16/2017,1,2,8,0,6,11,0,4,0,17,3,14,1,1,2017,10,16
1349,2017,9,10/4/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,10,4
1350,2017,4,8/24/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,8,24
1351,2017,0,7/25/2017,3,2,8,0,6,11,0,4,0,40,3,36,2,1,2017,7,25
1352,2017,0,7/28/2017,0,0,8,0,6,11,0,4,0,44,3,32,2,1,2017,7,28
1353,2017,2,8/10/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,10
1354,2017,10,10/10/2017,3,3,8,0,6,11,0,4,0,41,3,34,2,1,2017,10,10
1355,2017,2,8/9/2017,4,1,8,0,6,11,0,0,0,50,3,49,2,1,2017,8,9
1356,2017,6,9/5/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,9,5
1357,2017,6,9/5/2017,3,2,8,0,6,11,0,4,0,40,3,35,2,1,2017,9,5
1358,2017,11,10/18/2017,4,0,8,0,6,12,0,0,0,50,3,48,2,1,2017,10,18
1359,2017,12,10/24/2017,3,1,8,2,6,12,0,4,2,24,1,20,1,1,2017,10,24
1360,2017,7,9/14/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,9,14
1361,2017,8,9/21/2017,2,3,8,0,6,7,0,2,0,40,2,13,1,1,2017,9,21
1362,2017,0,7/27/2017,2,3,8,0,6,7,0,2,0,40,2,38,2,1,2017,7,27
1363,2017,12,10/23/2017,1,0,8,0,5,15,0,4,2,26,1,13,1,1,2017,10,23
1364,2017,0,7/28/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,7,28
1365,2017,11,10/16/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,10,16
1366,2017,10,10/12/2017,2,0,8,0,6,12,0,4,0,49,3,30,1,1,2017,10,12
1367,2017,10,10/12/2017,2,3,8,0,6,7,0,2,0,40,2,40,2,1,2017,10,12
1368,2017,7,9/14/2017,2,0,8,0,6,12,0,4,0,49,3,37,2,1,2017,9,14
1369,2017,2,8/9/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,9
1370,2017,11,10/18/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,10,18
1371,2017,3,8/17/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,17
1372,2017,8,9/21/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,9,21
1373,2017,12,10/24/2017,3,2,8,0,6,11,0,4,0,40,3,34,2,1,2017,10,24
1374,2017,6,9/4/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,9,4
1375,2017,8,9/18/2017,1,1,8,0,5,24,0,4,2,22,2,21,1,1,2017,9,18
1376,2017,0,7/27/2017,2,0,8,0,6,12,0,4,0,49,3,27,1,1,2017,7,27
1377,2017,6,9/4/2017,1,0,8,0,5,15,0,4,2,26,1,12,1,1,2017,9,4
1378,2017,0,7/25/2017,3,3,8,0,6,11,0,4,0,41,3,33,2,1,2017,7,25
1379,2017,6,9/6/2017,4,1,8,0,6,11,0,0,0,50,3,46,2,1,2017,9,6
1380,2017,0,7/24/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,7,24
1381,2017,6,9/5/2017,3,0,8,0,6,11,0,0,0,46,3,40,2,1,2017,9,5
1382,2017,8,9/20/2017,4,2,8,0,6,11,0,4,2,35,3,27,1,1,2017,9,20
1383,2017,4,8/21/2017,1,0,8,0,5,15,0,4,2,26,1,21,1,1,2017,8,21
1384,2017,7,9/15/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,9,15
1385,2017,10,10/13/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,10,13
1386,2017,8,9/18/2017,1,0,8,0,5,15,0,4,2,26,1,11,1,1,2017,9,18
1387,2017,1,8/1/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,8,1
1388,2017,7,9/14/2017,2,3,8,0,6,7,0,2,0,40,2,36,2,1,2017,9,14
1389,2017,8,9/18/2017,1,0,8,0,0,10,0,4,2,33,2,18,1,1,2017,9,18
1390,2017,6,9/8/2017,0,0,8,0,6,11,0,4,0,44,3,41,2,1,2017,9,8
1391,2017,7,9/14/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,9,14
1392,2017,11,10/18/2017,4,1,8,0,6,11,0,0,0,50,3,42,2,1,2017,10,18
1393,2017,4,8/21/2017,1,0,8,0,0,10,0,4,2,33,2,26,1,1,2017,8,21
1394,2017,4,8/21/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,21
1395,2017,3,8/17/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,8,17
1396,2017,0,7/24/2017,1,0,8,0,0,10,0,4,2,33,2,29,1,1,2017,7,24
1397,2017,6,9/4/2017,1,0,8,0,0,10,0,4,2,33,2,20,1,1,2017,9,4
1398,2017,3,8/17/2017,2,3,8,0,6,7,0,2,0,40,2,39,2,1,2017,8,17
1399,2017,0,7/27/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,7,27
1400,2017,1,8/1/2017,3,1,8,2,6,12,0,4,2,24,1,23,1,1,2017,8,1
1401,2017,0,7/25/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,7,25
1402,2017,8,9/18/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,18
1403,2017,6,9/8/2017,0,2,8,0,6,11,0,4,0,42,3,34,2,1,2017,9,8
1404,2017,11,10/16/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,10,16
1405,2017,11,10/16/2017,1,1,8,0,5,24,0,4,2,22,2,16,1,1,2017,10,16
1406,2017,10,10/12/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,10,12
1407,2017,3,8/17/2017,2,0,8,0,6,12,0,4,0,49,3,36,2,1,2017,8,17
1408,2017,6,9/4/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,4
